CABIN1	PRKCB	<-
CABIN1	PRKCD	<-
CABIN1	PRKCE	<-
CABIN1	PRKCG	<-
CABIN1	PRKCH	<-
CABIN1	PRKCQ	<-
CABIN1	RB1	<-
CABIN1	TP53	<-
CACNA1A	GNAQ	<-
CALM1	EGF	<-
CALM1	EGFR	<-
CALM1	FGF12	<-
CALM1	IFNG	<-
CALM1	IFNGR1	<-
CALM1	JAK1	<-
CALM1	JAK2	<-
CALM1	MAPK1	<-
CALM1	MAPK3	<-
CALM1	MTOR	<-
CALM1	RAB10	<-
CALM1	RAB11A	<-
CALM1	RAB13	<-
CALM1	RAB14	<-
CALM1	RAB8A	<-
CAMK2A	FGF11	<-
CAMK2A	FGF12	<-
CAMK2A	FGF13	<-
CAMK2A	FGF14	<-
CAMK2A	RANGRF	<-
CAMK2B	FGF12	<-
CAMK2D	FGF12	<-
CAMK2G	FGF12	<-
CAMK4	PLCG1	<-
CAMSAP3	PLEKHA7	<-
CAPN2	MAPK3	<-
CASP1	CASP4	<-
CASP1	NFKB1	<-
CASP1	NFKB2	<-
CASP1	NLRP1	<-
CASP1	RELA	<-
CASP10	DKFZP686N1815	<-
CASP10	GZMB	<-
CASP2	MADD	<-
CASP2	PIDD1	<-
CASP3	FADD	<-
CASP3	LMNA	<-
CASP3	LMNB1	<-
CASP3	LMNB2	<-
CASP3	LPAR1	<-
CASP3	LPAR3	<-
CASP3	SDC2	<-
CASP6	CASP8	<-
CASP6	CASP9	<-
CASP6	DKFZP686N1815	<-
CASP6	NGF	<-
CASP6	NGFR	<-
CASP6	SORT1	<-
CASP8	CLTC	<-
CASP8	DAP3	<-
CASP8	EZR	<-
CASP8	MADD	<-
CAV1	EGF	<-
CAV1	INS	<-
CAV1	INSR	<-
CAV1	IRS1	<-
CAV1	PTPN1	<-
CBL	CSF1	<-
CBL	EFNA1	<-
CBL	EPHA1	<-
CBL	EPHA2	<-
CBL	EPHA3	<-
CBL	EPHA4	<-
CBL	EPO	<-
CBL	EPOR	<-
CBL	FCER1A	<-
CBL	FCER1G	<-
CBL	FGR	<-
CBL	HCK	<-
CBL	IFNG	<-
CBL	IFNGR1	<-
CBL	IGHE	<-
CBL	IL2RG	<-
CBL	IL4	<-
CBL	IL4R	<-
CBL	INS	<-
CBL	IRS1	<-
CBL	JAK3	<-
CBL	LRIG1	<-
CBL	MS4A2	<-
CBLB	FCER1A	<-
CBLB	FCER1G	<-
CBLB	IGHE	<-
CBLB	LYN	<-
CBLB	MS4A2	<-
CBX2	KDM6B	<-
CBX6	KDM6B	<-
CBX8	KDM6B	<-
CC2D2A	SEPT2	<-
CCAR2	RPS19BP1	<-
CCNA2	PTP4A1	<-
CCND1	GADD45A	<-
CCND1	MAPK12	<-
CCND1	P15	<-
CCND1	SMARCA2	<-
CCND1	SMARCA4	<-
CCND1	SMARCB1	<-
CCND1	SMARCC1	<-
CCND1	SMARCC2	<-
CCND3	CDC14A	<-
CCND3	CDC14B	<-
CCNH	H3F3A	<-
CCNH	HIST1H3A	<-
CCNH	HIST1H4A	<-
CCNH	HIST2H3A	<-
CD14	PLCG2	<-
CD247	GNB1	<-
CD247	GNG2	<-
CD3D	GNB1	<-
CD3D	GNG2	<-
CD3E	GNB1	<-
CD3E	GNG2	<-
CD3EAP	GSK3B	<-
CD3G	GNB1	<-
CD3G	GNG2	<-
CD4	GNB1	<-
CD4	GNG2	<-
CD79A	PTPRC	<-
CD79B	PTPRC	<-
CD9	HSP90AA1	<-
CD9	HSP90AB1	<-
CD9	TXNRD1	<-
CDC25B	MAPKAPK2	<-
CDC25C	PLK3	<-
CDC40	NDC1	<-
CDC40	NUP107	<-
CDC40	NUP133	<-
CDC40	NUP153	<-
CDC40	NUP155	<-
CDC40	NUP160	<-
CDC40	NUP188	<-
CDC40	NUP205	<-
CDC40	NUP210	<-
CDC40	NUP214	<-
CDC40	NUP35	<-
CDC40	NUP37	<-
CDC40	NUP43	<-
CDC40	NUP50	<-
CDC40	NUP54	<-
CDC40	NUP62	<-
CDC40	NUP85	<-
CDC40	NUP88	<-
CDC40	NUP93	<-
CDC40	NUP98	<-
CDC40	NUPL1	<-
CDC40	NUPL2	<-
CDC40	POM121	<-
CDC40	POM121C	<-
CDC40	RAE1	<-
CDC40	RANBP2	<-
CDC40	SEH1L	<-
CDC40	TPR	<-
CDC42	CXCL12	<-
CDC42	CXCR4	<-
CDC42	DAG1	<-
CDC42	DMD	<-
CDC42	DNMBP	<-
CDC42	DOCK7	<-
CDC42	GIT1	<-
CDC42	GIT2	<-
CDC42	GNAI1	<-
CDC42	GNAI2	<-
CDC42	GNAI3	<-
CDC42	GNAO1	<-
CDC42	GNAZ	<-
CDC42	GNB1	<-
CDC42	GNG2	<-
CDC42	HGF	<-
CDC42	ITGA1	<-
CDC42	ITGB1	<-
CDC42	ITSN2	<-
CDC42	KIAA0142	<-
CDC42	LAMA3	<-
CDC42	LAMA4	<-
CDC42	LAMA5	<-
CDC42	LAMB1	<-
CDC42	LAMC1	<-
CDC42	MET	<-
CDC42	NTRK2	<-
CDC42	PLCG1	<-
CDC42	ROCK1	<-
CDC42	ROCK2	<-
CDC42	S1PR4	<-
CDC42	SPATA13	<-
CDCA8	KIF20A	<-
CDCA8	PEBP1	<-
CDH1	DNM2	<-
CDH1	FYN	<-
CDH1	GDNF	<-
CDH1	GFRA1	<-
CDH1	GNA12	<-
CDH1	GNA13	<-
CDH1	HGS	<-
CDH1	MEP1B	<-
CDH1	RAB5A	<-
CDH1	RAB7A	<-
CDH1	RAP1A	<-
CDH1	RAP1B	<-
CDH1	SNX1	<-
CDH2	MET	<-
CDH2	NTRK2	<-
CDH2	ROBO1	<-
CDH2	SLIT1	<-
CDH5	RHOA	<-
CDK1	SEPT2	<-
CDK2	MAPK1	<-
CDK2	MAPK3	<-
CDK4	MND1	<-
CDK4	PSMC3IP	<-
CDK4	RAD51C	<-
CDK4	SMARCA2	<-
CDK4	SMARCA4	<-
CDK4	SMARCB1	<-
CDK4	SMARCC1	<-
CDK4	SMARCC2	<-
CDK4	TEX15	<-
CDK5	EFNA5	<-
CDK5	EPHA3	<-
CDK5	EPHA4	<-
CDK5	EPHA5	<-
CDK5	EPHA6	<-
CDK5	EPHA7	<-
CDK5R1	CSNK1D	<-
CDK5RAP2	SEPT2	<-
CDK7	H3F3A	<-
CDK7	HIST1H3A	<-
CDK7	HIST1H4A	<-
CDK7	HIST2H3A	<-
CDKN1A	PTP4A1	<-
CDKN1A	PTP4A2	<-
CDKN1B	ITGAV	<-
CDKN1B	ITGB3	<-
CDKN1B	VTN	<-
CDKN2A	EP300	<-
CEBPA	E2F3	<-
CEBPB	MAP3K11	<-
CENPJ	SEPT2	<-
CEP131	SEPT2	<-
CEP135	SEPT2	<-
CEP152	SEPT2	<-
CEP162	SEPT2	<-
CEP164	SEPT2	<-
CEP164	YWHAZ	<-
CEP192	SEPT2	<-
CEP250	SEPT2	<-
CEP290	SEPT2	<-
CEP41	SEPT2	<-
CEP57	SEPT2	<-
CEP63	SEPT2	<-
CEP70	SEPT2	<-
CEP72	SEPT2	<-
CEP76	SEPT2	<-
CEP78	SEPT2	<-
CEP83	SEPT2	<-
CEP89	SEPT2	<-
CETN2	INO80	<-
CETN2	INO80B	<-
CETN2	INO80C	<-
CETN2	INO80D	<-
CETN2	INO80E	<-
CETN2	MCRS1	<-
CETN2	NFRKB	<-
CETN2	RUVBL1	<-
CETN2	SEPT2	<-
CETN2	TFPT	<-
CETN2	YY1	<-
CGA	INHBA	<-
CGA	INHBB	<-
CGA	INHBC	<-
CGA	INHBE	<-
CHEK1	PPP2CA	<-
CHEK1	PPP2R1A	<-
CHEK1	PPP2R2B	<-
CHEK1	YWHAZ	<-
CHEK2	PLK3	<-
CHUK	FAS	<-
CHUK	FASLG	<-
CHUK	FLNA	<-
CHUK	HMGB1	<-
CHUK	IL1A	<-
CHUK	IL1R1	<-
CHUK	IRAK4	<-
CHUK	MAPK8	<-
CHUK	MYD88	<-
CHUK	NGF	<-
CHUK	NGFR	<-
CHUK	PRKCE	<-
CHUK	PRKCI	<-
CHUK	PRKCZ	<-
CHUK	RIPK3	<-
CHUK	SQSTM1	<-
CHUK	TIRAP	<-
CHUK	TLR1	<-
CHUK	TLR2	<-
CHUK	TLR6	<-
CHUK	TNFRSF10A	<-
CHUK	TNFRSF10B	<-
CHUK	TNFSF10	<-
CHUK	ZBP1	<-
CKAP5	ILK	<-
CKAP5	SEPT2	<-
CLASP1	SEPT2	<-
CLDN1	MLLT4	<-
CLDN1	PVRL3	<-
CLIP1	MLST8	<-
CLIP1	MTOR	<-
CLIP1	RPTOR	<-
CLOCK	DEC1	<-
CLOCK	TIMELESS	<-
CLSPN	PLK1	<-
CLSPN	YWHAZ	<-
CLTA	GPLD1	<-
CLTA	NCF2	<-
CLTB	GPLD1	<-
CLTB	NCF2	<-
CNGA1	GNAT1	<-
CNGA1	PDE6A	<-
CNGA1	PDE6B	<-
CNGA1	PDE6G	<-
CNGA3	GNAT2	<-
CNGA3	PDE6C	<-
CNGA3	PDE6H	<-
CNGB1	GNAT1	<-
CNGB1	PDE6A	<-
CNGB1	PDE6B	<-
CNGB1	PDE6G	<-
CNGB3	GNAT2	<-
CNGB3	PDE6C	<-
CNGB3	PDE6H	<-
CNTN1	NCSTN	<-
CNTN1	PSEN2	<-
CNTN1	PSENEN	<-
CNTN6	NCSTN	<-
CNTN6	PSENEN	<-
CNTRL	SEPT2	<-
COL11A1	PCOLCE	<-
COL11A1	PCOLCE2	<-
COL11A2	PCOLCE	<-
COL11A2	PCOLCE2	<-
COL1A1	PCOLCE	<-
COL1A1	PCOLCE2	<-
COL1A2	PCOLCE	<-
COL1A2	PCOLCE2	<-
COL24A1	PCOLCE	<-
COL24A1	PCOLCE2	<-
COL27A1	PCOLCE	<-
COL27A1	PCOLCE2	<-
COL2A1	PCOLCE	<-
COL2A1	PCOLCE2	<-
COL3A1	PCOLCE	<-
COL3A1	PCOLCE2	<-
COL4A3BP	OSBP	<-
COL5A1	PCOLCE	<-
COL5A1	PCOLCE2	<-
COL5A2	PCOLCE	<-
COL5A2	PCOLCE2	<-
COL5A3	PCOLCE	<-
COL5A3	PCOLCE2	<-
COPA	GPLD1	<-
COPA	NCF2	<-
COPRS	SMARCA2	<-
COPRS	SMARCA4	<-
COPRS	SMARCB1	<-
COPRS	SMARCC1	<-
COPRS	SMARCC2	<-
COPS2	INO80	<-
COPS2	INO80B	<-
COPS2	INO80C	<-
COPS2	INO80D	<-
COPS2	INO80E	<-
COPS2	MCRS1	<-
COPS2	NFRKB	<-
COPS2	RUVBL1	<-
COPS2	TFPT	<-
COPS2	YY1	<-
COPS3	INO80	<-
COPS3	INO80B	<-
COPS3	INO80C	<-
COPS3	INO80D	<-
COPS3	INO80E	<-
COPS3	MCRS1	<-
COPS3	NFRKB	<-
COPS3	RUVBL1	<-
COPS3	TFPT	<-
COPS3	YY1	<-
COPS4	INO80	<-
COPS4	INO80B	<-
COPS4	INO80C	<-
COPS4	INO80D	<-
COPS4	INO80E	<-
COPS4	MCRS1	<-
COPS4	NFRKB	<-
COPS4	RUVBL1	<-
COPS4	TFPT	<-
COPS4	YY1	<-
COPS5	INO80	<-
COPS5	INO80B	<-
COPS5	INO80C	<-
COPS5	INO80D	<-
COPS5	INO80E	<-
COPS5	MCRS1	<-
COPS5	NFRKB	<-
COPS5	RUVBL1	<-
COPS5	TFPT	<-
COPS5	YY1	<-
COPS6	INO80	<-
COPS6	INO80B	<-
COPS6	INO80C	<-
COPS6	INO80D	<-
COPS6	INO80E	<-
COPS6	MCRS1	<-
COPS6	NFRKB	<-
COPS6	RUVBL1	<-
COPS6	TFPT	<-
COPS6	YY1	<-
COPS7A	INO80	<-
COPS7A	INO80B	<-
COPS7A	INO80C	<-
COPS7A	INO80D	<-
COPS7A	INO80E	<-
COPS7A	MCRS1	<-
COPS7A	NFRKB	<-
COPS7A	RUVBL1	<-
COPS7A	TFPT	<-
COPS7A	YY1	<-
COPS7B	INO80	<-
COPS7B	INO80B	<-
COPS7B	INO80C	<-
COPS7B	INO80D	<-
COPS7B	INO80E	<-
COPS7B	MCRS1	<-
COPS7B	NFRKB	<-
COPS7B	RUVBL1	<-
COPS7B	TFPT	<-
COPS7B	YY1	<-
COPS8	INO80	<-
COPS8	INO80B	<-
COPS8	INO80C	<-
COPS8	INO80D	<-
COPS8	INO80E	<-
COPS8	MCRS1	<-
COPS8	NFRKB	<-
COPS8	RUVBL1	<-
COPS8	TFPT	<-
COPS8	YY1	<-
COX4I1	LRPPRC	<-
COX4I1	SCO1	<-
COX4I1	SCO2	<-
COX4I1	SURF1	<-
COX4I1	TACO1	<-
COX5A	LRPPRC	<-
COX5A	SCO1	<-
COX5A	SCO2	<-
COX5A	SURF1	<-
COX5A	TACO1	<-
COX5B	LRPPRC	<-
COX5B	SCO1	<-
COX5B	SCO2	<-
COX5B	SURF1	<-
COX5B	TACO1	<-
COX6A1	LRPPRC	<-
COX6A1	SCO1	<-
COX6A1	SCO2	<-
COX6A1	SURF1	<-
COX6A1	TACO1	<-
COX6B1	LRPPRC	<-
COX6B1	SCO1	<-
COX6B1	SCO2	<-
COX6B1	SURF1	<-
COX6B1	TACO1	<-
COX6C	LRPPRC	<-
COX6C	SCO1	<-
COX6C	SCO2	<-
COX6C	SURF1	<-
COX6C	TACO1	<-
COX7A2L	LRPPRC	<-
COX7A2L	SCO1	<-
COX7A2L	SCO2	<-
COX7A2L	SURF1	<-
COX7A2L	TACO1	<-
COX7B	LRPPRC	<-
COX7B	SCO1	<-
COX7B	SCO2	<-
COX7B	SURF1	<-
COX7B	TACO1	<-
COX7C	LRPPRC	<-
COX7C	SCO1	<-
COX7C	SCO2	<-
COX7C	SURF1	<-
COX7C	TACO1	<-
COX8A	LRPPRC	<-
COX8A	SCO1	<-
COX8A	SCO2	<-
COX8A	SURF1	<-
COX8A	TACO1	<-
CPB2	F2R	<-
CPLX1	LIN7A	<-
CPLX1	LIN7B	<-
CPLX1	LIN7C	<-
CPSF1	NDC1	<-
CPSF1	NUP107	<-
CPSF1	NUP133	<-
CPSF1	NUP153	<-
CPSF1	NUP155	<-
CPSF1	NUP160	<-
CPSF1	NUP188	<-
CPSF1	NUP205	<-
CPSF1	NUP210	<-
CPSF1	NUP214	<-
CPSF1	NUP35	<-
CPSF1	NUP37	<-
CPSF1	NUP43	<-
CPSF1	NUP50	<-
CPSF1	NUP54	<-
CPSF1	NUP62	<-
CPSF1	NUP85	<-
CPSF1	NUP88	<-
CPSF1	NUP93	<-
CPSF1	NUP98	<-
CPSF1	NUPL1	<-
CPSF1	NUPL2	<-
CPSF1	POM121	<-
CPSF1	POM121C	<-
CPSF1	RAE1	<-
CPSF1	RANBP2	<-
CPSF1	SEH1L	<-
CPSF1	TPR	<-
CPSF2	NDC1	<-
CPSF2	NUP107	<-
CPSF2	NUP133	<-
CPSF2	NUP153	<-
CPSF2	NUP155	<-
CPSF2	NUP160	<-
CPSF2	NUP188	<-
CPSF2	NUP205	<-
CPSF2	NUP210	<-
CPSF2	NUP214	<-
CPSF2	NUP35	<-
CPSF2	NUP37	<-
CPSF2	NUP43	<-
CPSF2	NUP50	<-
CPSF2	NUP54	<-
CPSF2	NUP62	<-
CPSF2	NUP85	<-
CPSF2	NUP88	<-
CPSF2	NUP93	<-
CPSF2	NUP98	<-
CPSF2	NUPL1	<-
CPSF2	NUPL2	<-
CPSF2	POM121	<-
CPSF2	POM121C	<-
CPSF2	RAE1	<-
CPSF2	RANBP2	<-
CPSF2	SEH1L	<-
CPSF2	TPR	<-
CPSF3	NDC1	<-
CPSF3	NUP107	<-
CPSF3	NUP133	<-
CPSF3	NUP153	<-
CPSF3	NUP155	<-
CPSF3	NUP160	<-
CPSF3	NUP188	<-
CPSF3	NUP205	<-
CPSF3	NUP210	<-
CPSF3	NUP214	<-
CPSF3	NUP35	<-
CPSF3	NUP37	<-
CPSF3	NUP43	<-
CPSF3	NUP50	<-
CPSF3	NUP54	<-
CPSF3	NUP62	<-
CPSF3	NUP85	<-
CPSF3	NUP88	<-
CPSF3	NUP93	<-
CPSF3	NUP98	<-
CPSF3	NUPL1	<-
CPSF3	NUPL2	<-
CPSF3	POM121	<-
CPSF3	POM121C	<-
CPSF3	RAE1	<-
CPSF3	RANBP2	<-
CPSF3	SEH1L	<-
CPSF3	TPR	<-
CPSF4	CSTF3	<-
CRCP	NFIA	<-
CRCP	NFIB	<-
CRCP	NFIC	<-
CRCP	NFIX	<-
CRCP	SSB	<-
CREB1	GFRA1	<-
CREB1	GRB2	<-
CREB1	ILK	<-
CREB1	MAPK11	<-
CREB1	MAPK14	<-
CREB1	PLCG1	<-
CREB1	RET	<-
CREB1	SHC1	<-
CREB1	SOS1	<-
CREBBP	MAPK14	<-
CREM	MAPK8	<-
CREM	PRKAR1A	<-
CREM	PRKAR2A	<-
CREM	PRKAR2B	<-
CRK	EFNB1	<-
CRK	EFNB2	<-
CRK	EFNB3	<-
CRK	EPHB1	<-
CRK	GDNF	<-
CRK	GFRA1	<-
CRK	IGF1	<-
CRK	PRKCA	<-
CRK	PRKCB	<-
CRK	PRKCD	<-
CRK	PRKCE	<-
CRK	PRKCG	<-
CRK	PRKCH	<-
CRK	PRKCQ	<-
CRK	RET	<-
CRK	RPS6KB1	<-
CRKL	EPO	<-
CRKL	EPOR	<-
CRKL	IGF1	<-
CRKL	IL-2	<-
CRKL	IL2RA	<-
CRKL	IL2RB	<-
CRKL	IL2RG	<-
CRKL	IRS1	<-
CRKL	JAK2	<-
CRKL	LRP8	<-
CRKL	RELN	<-
CRKL	VLDLR	<-
CRTC2	SFN	<-
CRTC2	SIK3	<-
CRTC2	YWHAB	<-
CRTC2	YWHAE	<-
CRTC2	YWHAG	<-
CRTC2	YWHAH	<-
CRTC2	YWHAQ	<-
CRTC2	YWHAZ	<-
CSF1	PTPN1	<-
CSF1	PTPN2	<-
CSF1R	PTPN1	<-
CSF1R	PTPN2	<-
CSF2RA	PRKACB	<-
CSF2RA	PRKACG	<-
CSF2RB	PRKACB	<-
CSF2RB	PRKACG	<-
CSK	FCGR2B	<-
CSK	HLA-A	<-
CSK	TRAV1-1	<-
CSK	ZAP70	<-
CSNK1A1	FZD10	<-
CSNK1A1	FZD2	<-
CSNK1A1	FZD3	<-
CSNK1A1	FZD4	<-
CSNK1A1	FZD6	<-
CSNK1A1	FZD7	<-
CSNK1A1	FZD8	<-
CSNK1A1	FZD9	<-
CSNK1A1	LRP5	<-
CSNK1A1	LRP5L	<-
CSNK1A1	MAP3K1	<-
CSNK1A1	WNT10A	<-
CSNK1A1	WNT10B	<-
CSNK1A1	WNT11	<-
CSNK1A1	WNT16	<-
CSNK1A1	WNT2	<-
CSNK1A1	WNT2B	<-
CSNK1A1	WNT3	<-
CSNK1A1	WNT4	<-
CSNK1A1	WNT5A	<-
CSNK1A1	WNT5B	<-
CSNK1A1	WNT6	<-
CSNK1A1	WNT7A	<-
CSNK1A1	WNT7B	<-
CSNK1A1	WNT8A	<-
CSNK1A1	WNT8B	<-
CSNK1A1	WNT9A	<-
CSNK1A1	WNT9B	<-
CSNK1A1L	FZD1	<-
CSNK1A1L	FZD10	<-
CSNK1A1L	FZD2	<-
CSNK1A1L	FZD3	<-
CSNK1A1L	FZD4	<-
CSNK1A1L	FZD5	<-
CSNK1A1L	FZD6	<-
CSNK1A1L	FZD7	<-
CSNK1A1L	FZD8	<-
CSNK1A1L	FZD9	<-
CSNK1A1L	LRP5	<-
CSNK1A1L	LRP5L	<-
CSNK1A1L	LRP6	<-
CSNK1A1L	WNT1	<-
CSNK1A1L	WNT10A	<-
CSNK1A1L	WNT10B	<-
CSNK1A1L	WNT11	<-
CSNK1A1L	WNT16	<-
CSNK1A1L	WNT2	<-
CSNK1A1L	WNT2B	<-
CSNK1A1L	WNT3	<-
CSNK1A1L	WNT3A	<-
CSNK1A1L	WNT4	<-
CSNK1A1L	WNT5A	<-
CSNK1A1L	WNT5B	<-
CSNK1A1L	WNT6	<-
CSNK1A1L	WNT7A	<-
CSNK1A1L	WNT7B	<-
CSNK1A1L	WNT8A	<-
CSNK1A1L	WNT8B	<-
CSNK1A1L	WNT9A	<-
CSNK1A1L	WNT9B	<-
CSNK1D	FZD1	<-
CSNK1D	FZD10	<-
CSNK1D	FZD2	<-
CSNK1D	FZD3	<-
CSNK1D	FZD4	<-
CSNK1D	FZD6	<-
CSNK1D	FZD7	<-
CSNK1D	FZD8	<-
CSNK1D	FZD9	<-
CSNK1D	LRP5	<-
CSNK1D	LRP5L	<-
CSNK1D	SEPT2	<-
CSNK1D	WNT1	<-
CSNK1D	WNT10A	<-
CSNK1D	WNT10B	<-
CSNK1D	WNT11	<-
CSNK1D	WNT16	<-
CSNK1D	WNT2	<-
CSNK1D	WNT2B	<-
CSNK1D	WNT3	<-
CSNK1D	WNT4	<-
CSNK1D	WNT5A	<-
CSNK1D	WNT5B	<-
CSNK1D	WNT6	<-
CSNK1D	WNT7A	<-
CSNK1D	WNT7B	<-
CSNK1D	WNT8A	<-
CSNK1D	WNT8B	<-
CSNK1D	WNT9A	<-
CSNK1D	WNT9B	<-
CSNK1E	FZD1	<-
CSNK1E	FZD10	<-
CSNK1E	FZD2	<-
CSNK1E	FZD3	<-
CSNK1E	FZD4	<-
CSNK1E	FZD6	<-
CSNK1E	FZD7	<-
CSNK1E	FZD8	<-
CSNK1E	FZD9	<-
CSNK1E	LRP5	<-
CSNK1E	LRP5L	<-
CSNK1E	SEPT2	<-
CSNK1E	WNT1	<-
CSNK1E	WNT10A	<-
CSNK1E	WNT10B	<-
CSNK1E	WNT11	<-
CSNK1E	WNT16	<-
CSNK1E	WNT2	<-
CSNK1E	WNT2B	<-
CSNK1E	WNT3	<-
CSNK1E	WNT4	<-
CSNK1E	WNT5A	<-
CSNK1E	WNT5B	<-
CSNK1E	WNT6	<-
CSNK1E	WNT7A	<-
CSNK1E	WNT7B	<-
CSNK1E	WNT8A	<-
CSNK1E	WNT8B	<-
CSNK1E	WNT9A	<-
CSNK1E	WNT9B	<-
CSNK1G2	FZD10	<-
CSNK1G2	FZD3	<-
CSNK1G2	FZD4	<-
CSNK1G2	FZD5	<-
CSNK1G2	FZD6	<-
CSNK1G2	FZD7	<-
CSNK1G2	FZD8	<-
CSNK1G2	FZD9	<-
CSNK1G2	LRP5L	<-
CSNK1G2	WNT10A	<-
CSNK1G2	WNT10B	<-
CSNK1G2	WNT11	<-
CSNK1G2	WNT16	<-
CSNK1G2	WNT2	<-
CSNK1G2	WNT2B	<-
CSNK1G2	WNT3	<-
CSNK1G2	WNT4	<-
CSNK1G2	WNT5A	<-
CSNK1G2	WNT5B	<-
CSNK1G2	WNT6	<-
CSNK1G2	WNT7A	<-
CSNK1G2	WNT7B	<-
CSNK1G2	WNT9A	<-
CSNK1G2	WNT9B	<-
CSNK1G3	FZD1	<-
CSNK1G3	FZD10	<-
CSNK1G3	FZD2	<-
CSNK1G3	FZD3	<-
CSNK1G3	FZD4	<-
CSNK1G3	FZD5	<-
CSNK1G3	FZD6	<-
CSNK1G3	FZD7	<-
CSNK1G3	FZD8	<-
CSNK1G3	FZD9	<-
CSNK1G3	LRP5	<-
CSNK1G3	LRP5L	<-
CSNK1G3	LRP6	<-
CSNK1G3	WNT1	<-
CSNK1G3	WNT10A	<-
CSNK1G3	WNT10B	<-
CSNK1G3	WNT11	<-
CSNK1G3	WNT16	<-
CSNK1G3	WNT2	<-
CSNK1G3	WNT2B	<-
CSNK1G3	WNT3	<-
CSNK1G3	WNT3A	<-
CSNK1G3	WNT4	<-
CSNK1G3	WNT5A	<-
CSNK1G3	WNT5B	<-
CSNK1G3	WNT6	<-
CSNK1G3	WNT7A	<-
CSNK1G3	WNT7B	<-
CSNK1G3	WNT8A	<-
CSNK1G3	WNT8B	<-
CSNK1G3	WNT9A	<-
CSNK1G3	WNT9B	<-
CSNK2A1	MAPK3	<-
CSNK2A1	MAPK8	<-
CTBP1	EP300	<-
CTNNA1	DNM2	<-
CTNNA1	FYN	<-
CTNNA1	GDNF	<-
CTNNA1	GFRA1	<-
CTNNA1	GNA12	<-
CTNNA1	GNA13	<-
CTNNA1	MEP1B	<-
CTNNA1	MMP3	<-
CTNNA1	NTRK2	<-
CTNNA1	PTPN1	<-
CTNNA1	RAB5A	<-
CTNNA1	RAP1A	<-
CTNNA1	RAP1B	<-
CTNNA1	RET	<-
CTNNA1	ROBO1	<-
CTNNA1	SLIT1	<-
CTNNB1	DNM2	<-
CTNNB1	GDNF	<-
CTNNB1	GFRA1	<-
CTNNB1	GNA12	<-
CTNNB1	GNA13	<-
CTNNB1	HGS	<-
CTNNB1	ILK	<-
CTNNB1	MAPK9	<-
CTNNB1	MEP1B	<-
CTNNB1	MMP3	<-
CTNNB1	NCSTN	<-
CTNNB1	NOTCH1	<-
CTNNB1	NTRK2	<-
CTNNB1	PSENEN	<-
CTNNB1	PTPN6	<-
CTNNB1	RAB5A	<-
CTNNB1	RAB7A	<-
CTNNB1	RANBP3	<-
CTNNB1	RAP1A	<-
CTNNB1	RAP1B	<-
CTNNB1	RET	<-
CTNNB1	ROBO1	<-
CTNNB1	SLIT1	<-
CTNNB1	SNX1	<-
CTNNB1	STRAP	<-
CTNNB1	TFF1	<-
CTNNB1	TFF2	<-
CTNNB1	TFF3	<-
CTNNB1	TGFBR1	<-
CTNNB1	TGFBR2	<-
CTNND1	DNM2	<-
CTNND1	GDNF	<-
CTNND1	GFRA1	<-
CTNND1	GNA12	<-
CTNND1	GNA13	<-
CTNND1	MEP1B	<-
CTNND1	MMP3	<-
CTNND1	MMP7	<-
CTNND1	NTRK2	<-
CTNND1	RAP1A	<-
CTNND1	RAP1B	<-
CTNND1	RET	<-
CTNND1	ROBO1	<-
CTNND1	SLIT1	<-
CTNND1	SNX1	<-
CTTN	FER	<-
CTTN	PTN	<-
CTTN	RAC1	<-
CUL3	DZIP1	<-
CUL4A	ELL	<-
CUL4A	INO80	<-
CUL4A	INO80B	<-
CUL4A	INO80C	<-
CUL4A	INO80D	<-
CUL4A	INO80E	<-
CUL4A	MCRS1	<-
CUL4A	NFRKB	<-
CUL4A	RUVBL1	<-
CUL4A	TFPT	<-
CUL4A	YY1	<-
CUL4B	ELL	<-
CUL4B	INO80	<-
CUL4B	INO80B	<-
CUL4B	INO80C	<-
CUL4B	INO80D	<-
CUL4B	INO80E	<-
CUL4B	MCRS1	<-
CUL4B	NFRKB	<-
CUL4B	RUVBL1	<-
CUL4B	TFPT	<-
CUL4B	YY1	<-
CXCL10	DNM1	<-
CXCL12	DNM1	<-
CXCL12	GRK6	<-
CXCL12	HGS	<-
CXCL12	ITCH	<-
CXCL8	DNM1	<-
CXCL8	PPP2CA	<-
CXCL8	PPP2R1A	<-
CXCL8	RAB11A	<-
CXCL8	RAB5A	<-
CXCL8	RAB7A	<-
CXCR1	DNM1	<-
CXCR1	RAB5A	<-
CXCR2	DNM1	<-
CXCR2	PPP2CA	<-
CXCR2	PPP2R1A	<-
CXCR2	RAB11A	<-
CXCR2	RAB5A	<-
CXCR2	RAB7A	<-
CXCR3	DNM1	<-
CXCR4	DNM1	<-
CXCR4	HGS	<-
CXCR4	ITCH	<-
CXCR4	S1PR3	<-
CYCS	LRPPRC	<-
CYCS	MAGED1	<-
CYCS	NGF	<-
CYCS	NGFR	<-
CYCS	SCO1	<-
CYCS	SCO2	<-
CYCS	SORT1	<-
CYCS	SURF1	<-
CYCS	TACO1	<-
CYP11B1	POMC	<-
CYP17A1	POMC	<-
CYTH2	EGF	<-
CYTH2	EGFR	<-
CYTH2	GNB1	<-
CYTH2	GNGT1	<-
DAB2IP	NF1	<-
DAB2IP	SPRED1	<-
DAPP1	FGR	<-
DAPP1	FYN	<-
